source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type	status_history
DOID:0001816	IAO:0000115	A vascular cancer that derives_from the cells that line the walls of blood vessels or lymphatic vessels.	Un cáncer vascular que se_deriva_de las células que recubren las paredes de los vasos sanguíneos o linfáticos.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.7708999999999999				
DOID:0001816	oboInOwl:hasExactSynonym	hemangiosarcoma	hemangiosarcoma	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0001816	rdfs:label	angiosarcoma	angiosarcoma	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0002116	IAO:0000115	A corneal disease that is characterized by a triangular tissue growth located_in cornea of the eye that is the result of collagen degeneration and fibrovascular proliferation.	Enfermedad de la córnea que se caracteriza por un crecimiento triangular del tejido que se_ubica_en la córnea del ojo que es el resultado de la degeneración del colágeno y la proliferación fibrovascular.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.68565	JAB-quick			
DOID:0002116	oboInOwl:hasExactSynonym	surfer's eye	ojo de surfista	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0002116	rdfs:label	pterygium	pterigión	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0014667	IAO:0000115	A disease that involves errors in metabolic processes of building or degradation of molecules.			en	es	UNTRANSLATED					
DOID:0014667	IAO:0000115	A disease that involving errors in metabolic processes of building or degradation of molecules.	Trastorno que implica errores en los procesos metabólicos de construcción o degradación de moléculas.	The Spanish Group (https://thespanishgroup.org/)	en	es	DEPRECATED-SOURCE TEXT	0.6317	JAB-quick			MANUALLY TRANSLATED
DOID:0014667	oboInOwl:hasExactSynonym	metabolic disease	enfermedad metabólica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0014667	rdfs:label	disease of metabolism	enfermedad del metabolismo	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.375	Claudia			
DOID:0040001	IAO:0000115	A crustacean allergy that has_allergic_trigger shrimp.	Una alergia a los crustáceos que tiene_como_desencadenante_de_la_alergia al camarón.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5974999999999999	JAB-quick			
DOID:0040001	rdfs:label	shrimp allergy	alergia a los camarones	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.875				
DOID:0040002	IAO:0000115	A drug allergy that has_allergic_trigger acetylsalicylic acid.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia al ácido acetilsalicílico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.63125	JAB-quick			
DOID:0040002	oboInOwl:hasExactSynonym	ASA allergy	alergia al ASA	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040002	oboInOwl:hasExactSynonym	acetylsalicylic acid allergy	alergia al ácido acetilsalicílico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040002	rdfs:label	aspirin allergy	alergia a la aspirina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040003	IAO:0000115	A beta-lactam allergy that has_allergic_trigger benzylpenicillin.	Una alergia a los betalactámicos que tiene_como_desencadenante_de_la_alergia a la bencilpenicilina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6414	JAB-quick			
DOID:0040003	oboInOwl:hasExactSynonym	benzyl penicillin allergy	alergia a la bencilpenicilina	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.745				
DOID:0040003	oboInOwl:hasExactSynonym	penicillin G allergy	alergia a la penicilina G	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040003	rdfs:label	benzylpenicillin allergy	alergia a la bencilpenicilina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040004	IAO:0000115	A beta-lactam allergy that has_allergic_trigger amoxicillin.	Una alergia a los betalactámicos que tiene_como_desencadenante_de_la_alergiaa la amoxicilina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6614	JAB-quick			
DOID:0040004	rdfs:label	amoxicillin allergy	alergia a la amoxicilina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040005	IAO:0000115	A cephalosporin allergy that has_allergic_trigger ceftriaxone.	Una alergia a la cefalosporina que tiene_como_desencadenante_de_la_alergia a la ceftriaxona.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.54	JAB-quick			
DOID:0040005	oboInOwl:hasExactSynonym	rocephin allergy	alergia al Rocephin	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.69				
DOID:0040005	rdfs:label	ceftriaxone allergy	alergia a la ceftriaxona	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040006	IAO:0000115	A drug allergy that has_allergic_trigger carbamazepine.	Una alergia a los medicamentos que tiene_como_desencadenante_de_la_alergia a la carbamazepina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6187499999999999	JAB-quick			
DOID:0040006	oboInOwl:hasExactSynonym	Tegretol allergy	alergia al Tegretol	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040006	oboInOwl:hasExactSynonym	carbamazepen allergy	alergia a la carbamazepina	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.4125				
DOID:0040006	rdfs:label	carbamazepine allergy	alergia a la carbamazepina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040007	IAO:0000115	A drug allergy that has_allergic_trigger abacavir.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia al abacavir.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5667	JAB-quick			
DOID:0040007	oboInOwl:hasExactSynonym	ABC allergy	alergia al ABC	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040007	rdfs:label	abacavir allergy	alergia al abacavir	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040008	IAO:0000115	A drug allergy that has_allergic_trigger isoniazide.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la isoniazida.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.55	JAB-quick			
DOID:0040008	oboInOwl:hasExactSynonym	INH allergy	alergia a la INH	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040008	oboInOwl:hasExactSynonym	isonicotinylhydrazide allergy	alergia a la isonicotinilhidrazida	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.81875				
DOID:0040008	rdfs:label	isoniazide allergy	alergia a la isoniazida	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040009	IAO:0000115	A drug allergy that has_allergic_trigger lidocaine.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la lidocaína.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040009	oboInOwl:hasExactSynonym	Lidoderm allergy	alergia al Lidoderm	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040009	oboInOwl:hasExactSynonym	lignocaine allergy	alergia a la lignocaína	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.81875				
DOID:0040009	oboInOwl:hasExactSynonym	xylocaine allergy	alergia a la xilocaína	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040009	rdfs:label	lidocaine allergy	alergia a la lidocaína	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040010	IAO:0000115	A drug allergy that has_allergic_trigger mepivacaine.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la mepivacaína.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040010	oboInOwl:hasExactSynonym	Carbocaine allergy	alergia a la Carbocaína	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040010	oboInOwl:hasExactSynonym	Polocaine allergy	alergia a la Polocaína	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040010	rdfs:label	mepivacaine allergy	alergia a la mepivacaína	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040011	IAO:0000115	A drug allergy that has_allergic_trigger phenobarbital.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia al fenobarbital.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040011	oboInOwl:hasExactSynonym	Luminal allergy	alergia al Luminal	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040011	oboInOwl:hasExactSynonym	phenobarbitol allergy	alergia al fenobarbital	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.49585				
DOID:0040011	oboInOwl:hasExactSynonym	phenobarbitone allergy	alergia a la fenobarbitona	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7				
DOID:0040011	rdfs:label	phenobarbital allergy	alergia al fenobarbital	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040012	IAO:0000115	A drug allergy that has_allergic_trigger phenytoin.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la fenitoína.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040012	oboInOwl:hasExactSynonym	Dilantin allergy	alergia al Dilantín	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040012	rdfs:label	phenytoin allergy	alergia a la fenitoína	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040013	IAO:0000115	A drug allergy that has_allergic_trigger ranitidine.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la ranitidina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040013	oboInOwl:hasExactSynonym	Zantac allergy	alergia al Zantac	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040013	rdfs:label	ranitidine allergy	alergia a la ranitidina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040014	IAO:0000115	A drug allergy that has_allergic_trigger corticosteroid.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a los corticosteroides.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5066999999999999	JAB-quick			
DOID:0040014	rdfs:label	corticosteroid allergy	alergia a los corticosteroides	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040015	IAO:0000115	A drug allergy that has_allergic_trigger sulfonamide.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la sulfonamida.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5667	JAB-quick			
DOID:0040015	rdfs:label	sulfonamide allergy	alergia a las sulfonamidas	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040016	IAO:0000115	A drug allergy that has_allergic_trigger sulfamethoxazole.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia al sulfametoxazol.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040016	oboInOwl:hasExactSynonym	SMX allergy	alergia al SMX	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040016	oboInOwl:hasExactSynonym	SMZ allergy	alergia al SMZ	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040016	oboInOwl:hasExactSynonym	sulphamethoxazole allergy	alergia al sulfametoxazol	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7125				
DOID:0040016	rdfs:label	sulfamethoxazole allergy	alergia al sulfametoxazol	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040017	IAO:0000115	A drug allergy that has_allergic_trigger suprofen.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia al suprofeno.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040017	oboInOwl:hasExactSynonym	Profenal allergy	alergia al Profenal	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.595				
DOID:0040017	rdfs:label	suprofen allergy	alergia al suprofeno	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040018	IAO:0000115	A drug allergy that has_allergic_trigger thiopental.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia al tiopental.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040018	oboInOwl:hasExactSynonym	penthiobarbital allergy	alergia al penthiobarbital	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78335				
DOID:0040018	oboInOwl:hasExactSynonym	pentothiobarbital allergy	alergia al pentotiobarbital	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040018	rdfs:label	thiopental allergy	alergia al tiopental	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040019	IAO:0000115	A drug allergy that has_allergic_trigger D-mannitol.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia al D-manitol.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6214	JAB-quick			
DOID:0040019	oboInOwl:hasExactSynonym	mannitol allergy	alergia al manitol	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040019	rdfs:label	D-mannitol allergy	Alergia al D-manitol	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040020	IAO:0000115	A cephalosporin allergy that has_allergic_trigger cefotaxime.	Una alergia a la cefalosporina que tiene_como_desencadenante_de_la_alergia a la cefotaxima.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040020	rdfs:label	cefotaxime allergy	alergia a la cefotaxima	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040021	IAO:0000115	A drug allergy that has_allergic_trigger cephalosporin.	Una alergia a los medicamentos que tiene_como_desencadenante_de_la_alergia a la cefalosporina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.58335	JAB-quick			
DOID:0040021	rdfs:label	cephalosporin allergy	alergia a la cefalosporina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.875				
DOID:0040022	IAO:0000115	A drug allergy that has_allergic_trigger amodiaquine.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la amodiaquina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040022	oboInOwl:hasExactSynonym	Camoquin allergy	alergia al Camoquín	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:0040022	oboInOwl:hasExactSynonym	Flavoquine allergy	alergia a la Flavoquina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040022	rdfs:label	amodiaquine allergy	alergia a la amodiaquina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040023	IAO:0000115	A cephalosporin allergy that has_allergic_trigger cefaclor.	Una alergia a la cefalosporina que tiene_como_desencadenante_de_la_alergia al cefaclor.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.48	JAB-quick			
DOID:0040023	oboInOwl:hasExactSynonym	Ceclor allergy	alergia al Ceclor	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040023	oboInOwl:hasExactSynonym	cephaclor allergy	alergia al cefaclor	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.49585				
DOID:0040023	rdfs:label	cefaclor allergy	alergia al cefaclor	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040024	IAO:0000115	A cephalosporin allergy that has_allergic_trigger ceftazidime.	Una alergia a la cefalosporina que tiene_como_desencadenante_de_la_alergia a la ceftazidima.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.54	JAB-quick			
DOID:0040024	oboInOwl:hasExactSynonym	Fortaz allergy	alergia al Fortaz	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.79				
DOID:0040024	oboInOwl:hasExactSynonym	Tazicef allergy	alergia al Tazicef	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040024	rdfs:label	ceftazidime allergy	alergia a la ceftazidima	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040025	IAO:0000115	A cephalosporin allergy that has_allergic_trigger cefuroxime.	Una alergia a la cefalosporina que tiene_como_desencadenante_de_la_alergia a la cefuroxima.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040025	oboInOwl:hasExactSynonym	Zinacef allergy	alergia al Zinacef	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040025	oboInOwl:hasExactSynonym	cephuroxime allergy	alergia a la cefuroxima	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6125				
DOID:0040025	rdfs:label	cefuroxime allergy	alergia a la cefuroxima	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040026	IAO:0000115	A drug allergy that has_allergic_trigger chlorhexidine.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la clorhexidina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040026	rdfs:label	chlorhexidine allergy	alergia a la clorhexidina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040027	IAO:0000115	A drug allergy that has_allergic_trigger cyclophosphamide.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la ciclofosfamida.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040027	oboInOwl:hasExactSynonym	cytophosphane allergy	alergia al citofosfano	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040027	rdfs:label	cyclophosphamide allergy	alergia a la ciclofosfamida	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040028	IAO:0000115	A drug allergy that has_allergic_trigger succinylcholine.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la succinilcolina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5667	JAB-quick			
DOID:0040028	oboInOwl:hasExactSynonym	dicholine succinate allergy	alergia al succinato de dicolina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78335				
DOID:0040028	oboInOwl:hasExactSynonym	succinocholine allergy	alergia a la succinocolina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040028	oboInOwl:hasExactSynonym	sux allergy	alergia a la suxi	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.4125				
DOID:0040028	oboInOwl:hasExactSynonym	suxamethonium allergy	alergia al suxametonio	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040028	rdfs:label	succinylcholine allergy	alergia a la succinilcolina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040029	IAO:0000115	A drug allergy that has_allergic_trigger trimethoprim.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la trimetoprima.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040029	oboInOwl:hasExactSynonym	Primsol allergy	alergia al Primsol	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040029	oboInOwl:hasExactSynonym	TMP allergy	alergia al TMP	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040029	oboInOwl:hasExactSynonym	proloprim allergy	alergia a Proloprim	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.855				
DOID:0040029	rdfs:label	trimethoprim allergy	alergia a la trimetoprima	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040030	IAO:0000115	A cephalosporin allergy that has_allergic_trigger cefixime.	Una alergia a la cefalosporina que tiene_como_desencadenante_de_la_alergia a la cefixima.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040030	rdfs:label	cefixime allergy	alergia a la cefixima	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040031	IAO:0000115	A drug allergy that has_allergic_trigger diclofenac.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia al diclofenaco.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040031	oboInOwl:hasExactSynonym	Voltaren allergy	alergia al Voltarén	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040031	rdfs:label	diclofenac allergy	alergia al diclofenaco	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040032	IAO:0000115	A drug allergy that has_allergic_trigger carbapenems.	Una alergia a los medicamentos que tiene_como_desencadenante_de_la_alergia a los carbapenémicos.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.55	JAB-quick			
DOID:0040032	rdfs:label	carbapenem allergy	alergia a los carbapenémicos	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.875				
DOID:0040033	IAO:0000115	A beta-lactam allergy that has_allergic_trigger piperacillin.	Una alergia a los betalactámicos que tiene_como_desencadenante_de_la_alergia a la piperacilina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5383	JAB-quick			
DOID:0040033	rdfs:label	piperacillin allergy	alergia a la piperacilina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040034	IAO:0000115	A drug allergy that has_allergic_trigger rocuronium.	Una alergia a un medicamento que tiene_como_desencadenante_de_la_alergia al rocuronio.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.54	JAB-quick			
DOID:0040034	oboInOwl:hasExactSynonym	Esmeron allergy	alergia al Esmerón	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040034	oboInOwl:hasExactSynonym	Zemuron allergy	alergia al Zemurón	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040034	rdfs:label	rocuronium allergy	alergia al rocuronio	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040035	IAO:0000115	A drug allergy that has_allergic_trigger sulfasalazine.	Una alergia a un medicamento que tiene_como_desencadenante_de_la_alergia a la sulfasalazina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.52	JAB-quick			
DOID:0040035	rdfs:label	sulfasalazine allergy	alergia a la sulfasalazina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040036	IAO:0000115	A drug allergy that has_allergic_trigger tubocurarine.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la tubocurarina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5	JAB-quick			
DOID:0040036	oboInOwl:hasExactSynonym	DTC allergy	alergia a la DTC	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7				
DOID:0040036	rdfs:label	tubocurarine allergy	alergia a la tubocurarina	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7125	Claudia			
DOID:0040037	IAO:0000115	A beta-lactam allergy that has_allergic_trigger aztreonam.	Una alergia a los betalactámicos que tiene_como_desencadenante_de_la_alergia al aztreonam.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.60785	JAB-quick			
DOID:0040037	oboInOwl:hasExactSynonym	Azactam allergy	alergia al Azactam	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040037	oboInOwl:hasExactSynonym	Primbactam allergy	alergia al Primbactam	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040037	rdfs:label	aztreonam allergy	alergia al aztreonam	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040038	IAO:0000115	An allergic asthma that has_allergic_trigger meropenem, a beta-lactam antibiotic.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia al meropenem, un antibiótico beta-lactámico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.63145	JAB-quick			
DOID:0040038	oboInOwl:hasExactSynonym	Merrem allergy	alergia al Merrem	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040038	rdfs:label	meropenem allergy	alergia al meropenem	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
